SubscriptionId,Timestamp,LogLevel,Tag
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707436796156,0,B_BASKET_1
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707436886000,0,A_PRODUCTS
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707436914426,0,A_PRODUCTS
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437026643,0,H_LOGO_ABOUT
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437096585,3,Trying to play video that is already playing.
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437117419,0,N_PLANDETAILS_OK
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437220779,0,S_VIEW_PLAN
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437248349,0,S_VIEW_PLAN
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437270081,0,N_PLANDETAILS_OK
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437298902,0,A_REPORTS
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437354432,0,P_STOCK_AVEDIT
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437398889,0,D_PRODUCT_CANCEL
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437578133,0,A_CUSTOMERS
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707437594896,0,A_PRODUCTS
a34479af-8025-422a-8e07-04e6bc72d495,1707437664827,0,B_BASKET_4
a34479af-8025-422a-8e07-04e6bc72d495,1707437771977,0,D_PAYMENT_TCLOSE
a34479af-8025-422a-8e07-04e6bc72d495,1707437811511,0,N_PLANDETAILS_OK
a34479af-8025-422a-8e07-04e6bc72d495,1707437841818,0,S_BASKET_CHECKOUT
a34479af-8025-422a-8e07-04e6bc72d495,1707437875200,0,D_PAYMENT_EDITCUST
a34479af-8025-422a-8e07-04e6bc72d495,1707437912399,0,D_CUSTOMER_CANCEL
a34479af-8025-422a-8e07-04e6bc72d495,1707437937026,0,D_PAYMENT_REMOVE
a34479af-8025-422a-8e07-04e6bc72d495,1707437981174,0,D_PAYMENT_ADD
a34479af-8025-422a-8e07-04e6bc72d495,1707438006669,0,D_PAYMENT_EDITCUST
a34479af-8025-422a-8e07-04e6bc72d495,1707438042314,0,S_BASKET_CHECKOUT
a34479af-8025-422a-8e07-04e6bc72d495,1707438060825,0,D_CUSTOMER_CANCEL
a34479af-8025-422a-8e07-04e6bc72d495,1707438107465,0,D_PAYMENT_TCLOSE
a34479af-8025-422a-8e07-04e6bc72d495,1707438156403,0,B_BASKET_6
5362fce4-7016-4fe6-97fd-236940c55c08,1707438282705,0,D_PRODUCT_SAVE
5362fce4-7016-4fe6-97fd-236940c55c08,1707438448068,0,S_VERIFY_MOBILE
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707441457237,0,D_CONFIRM_YES
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707441517773,0,A_BACK
a830d291-bb6d-4540-b39a-a0eedfe03dfe,1707441545928,0,A_PRODUCTS
969de8a5-513f-4ff4-8027-0dce32799127,1707441640505,0,D_PRODUCT_CANCEL
969de8a5-513f-4ff4-8027-0dce32799127,1707441756552,0,P_STOCK_ADD
969de8a5-513f-4ff4-8027-0dce32799127,1707441819794,0,A_BACK
969de8a5-513f-4ff4-8027-0dce32799127,1707441886898,0,D_PAYMENT_REPORTS
969de8a5-513f-4ff4-8027-0dce32799127,1707441899714,0,R_SD_OPEN
969de8a5-513f-4ff4-8027-0dce32799127,1707441952282,0,S_BASKET_CHECKOUT
969de8a5-513f-4ff4-8027-0dce32799127,1707442056855,0,R_SD_OPEN
969de8a5-513f-4ff4-8027-0dce32799127,1707442082695,0,R_SD_CLOSE
969de8a5-513f-4ff4-8027-0dce32799127,1707447424435,0,P_STOCK_AVEDIT
969de8a5-513f-4ff4-8027-0dce32799127,1707466543495,0,P_STOCK_AVEDIT
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636553521,0,N_VPAWARN_NO
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636593241,0,N_PLANPAYMENT_QR
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636623074,0,A_BACK
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636657840,3,Trying to play video that is already playing.
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636687623,0,P_STOCK_ADD
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636898296,0,R_SD_PRINT
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636951246,0,D_PRODUCT_CANCEL
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707636983211,0,D_PRODUCT_CANCEL
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707637174807,0,D_SCANNER_CLOSE
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707637349669,0,D_PRODUCT_CANCEL
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707639346371,0,R_SD_BASKET
b00d9cdc-a1f9-49dd-aafa-4b8d664d4a7d,1707639395879,0,A_REPORTS
969de8a5-513f-4ff4-8027-0dce32799127,1707647355208,0,H_EXPIRY_EDIT
969de8a5-513f-4ff4-8027-0dce32799127,1707647384007,0,B_BASKET_4
969de8a5-513f-4ff4-8027-0dce32799127,1707648632257,0,S_BASKET_INCREMENT
969de8a5-513f-4ff4-8027-0dce32799127,1707649213079,0,A_CUSTOMERS
969de8a5-513f-4ff4-8027-0dce32799127,1707649593789,0,B_BASKET_4
969de8a5-513f-4ff4-8027-0dce32799127,1707649655875,0,D_PAYMENT_EDITCUST
969de8a5-513f-4ff4-8027-0dce32799127,1707649741316,0,A_ANGADI
969de8a5-513f-4ff4-8027-0dce32799127,1707649932355,0,N_REGUSER_NO
969de8a5-513f-4ff4-8027-0dce32799127,1707649974305,0,A_REPORTS
969de8a5-513f-4ff4-8027-0dce32799127,1707651104187,0,B_BASKET_4
969de8a5-513f-4ff4-8027-0dce32799127,1707651135858,0,B_BASKET_1
969de8a5-513f-4ff4-8027-0dce32799127,1707651159519,0,A_BACK
969de8a5-513f-4ff4-8027-0dce32799127,1707651176475,0,R_SD_BASKET
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707651763269,0,P_PRODUCTS_SCAN
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707651876278,0,D_PRODUCT_SAVE
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707651931118,0,D_SCANNER_CLOSE
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707651954252,0,P_PRODUCTS_SCAN
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707651993781,3,Trying to play video that is already playing.
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707663141191,0,B_BASKET_1
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663405298,0,N_WELCOME_YES
c6383ddc-386f-4b93-9901-105cfe75b23c,1707663427458,0,chrome_debugger_trace
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663490377,0,B_BASKET_1
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663518745,0,P_PRODUCTS_SCAN
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663522035,0,D_SCANNER_CLOSE
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663625988,0,P_PRODUCTS_SCAN
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707663737573,3,Trying to play video that is already playing.
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707663739534,0,D_SCANNER_CLOSE
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707663739534,0,D_SCANNER_CLOSE
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663741129,0,B_BASKET_1
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663766498,3,Trying to play video that is already playing.
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707663791626,4,{}
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707663808300,4,{}
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707663829754,0,P_PRODUCTS_SCAN
2e6aee52-de11-48f0-a2df-757a09befdbc,1707663845272,0,D_SCANNER_CLOSE
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707665957561,0,B_BASKET_1
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707666004082,0,B_BASKET_1
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707666005866,0,P_PRODUCTS_SCAN
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707719627115,0,B_BASKET_1
969de8a5-513f-4ff4-8027-0dce32799127,1707720316638,0,A_PRODUCTS
969de8a5-513f-4ff4-8027-0dce32799127,1707720447766,0,A_THEME
969de8a5-513f-4ff4-8027-0dce32799127,1707720468586,0,B_BASKET_1
969de8a5-513f-4ff4-8027-0dce32799127,1707720472391,0,P_STOCK_AVEDIT
969de8a5-513f-4ff4-8027-0dce32799127,1707720593975,0,B_BASKET_6
0d733139-801e-4d4b-b718-27c86b21837e,1707720724345,0,B_BASKET_1
0d733139-801e-4d4b-b718-27c86b21837e,1707721140383,0,A_REPORTS
0d733139-801e-4d4b-b718-27c86b21837e,1707732863152,0,S_MY_ACCOUNT
0d733139-801e-4d4b-b718-27c86b21837e,1707745698367,0,S_PRODUCTS_ADD
89b54961-96a6-4ad5-8686-bf1017a12c96,1707833235625,0,A_PRODUCTS
89b54961-96a6-4ad5-8686-bf1017a12c96,1707834322912,0,S_PRODUCTS_ADD
89b54961-96a6-4ad5-8686-bf1017a12c96,1707834404174,0,D_PRODUCT_SAVE
89b54961-96a6-4ad5-8686-bf1017a12c96,1707834474296,0,A_PRODUCTS
89b54961-96a6-4ad5-8686-bf1017a12c96,1707834564849,0,N_CPLAN_NEXT
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707834625924,0,H_EXPIRY_EDIT
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707834724773,0,A_PRODUCTS
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707834909643,0,P_STOCK_ADD
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835031744,0,A_ANGADI
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835052277,0,B_BASKET_1
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835069457,0,P_STOCK_ADD
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835154519,0,P_STOCK_ADD
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835219697,0,D_PRODUCT_SAVE
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835358780,0,P_STOCK_ADD
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835398699,0,D_PRODUCT_SAVE
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835443500,0,B_BASKET_1
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835461366,0,S_PRODUCTS_ADD
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835479750,0,S_PRODUCTS_ADD
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835505548,0,S_BASKET_INCREMENT
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835578537,0,S_BASKET_CHECKOUT
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835648196,0,S_BASKET_CHECKOUT
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835679890,0,D_PAYMENT_REMOVE
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835717978,0,D_PAYMENT_PRINT
e81dd7cd-01a5-4e75-8acf-52ef76c1bc7e,1707835757365,0,D_PAYMENT_PRINT
